author,title,description,url,publishedAt,source,language
La Rédaction,"Guerre en Ukraine : pour échapper à la mobilisation, ces Russes décident de changer de sexe","Depuis le début de la guerre en Ukraine, les demandes de changement de sexe ont augmenté et seraient liées au refus d’être mobilisé sur le front ukrainien.",https://www.dhnet.be/actu/monde/2023/05/28/guerre-en-ukraine-pour-echapper-a-la-mobilisation-ces-russes-decident-de-changer-de-sexe-RQZZD6QZXBEPZJLI4SVCLBL2NI/,2023-05-28T13:04:20Z,dh.be,fr
Sputnik Afrique,"""Attirer Alger hors de l’orbite de Moscou"": un rapport US suggère des ventes d’armes à l’Algérie","Le conflit en Ukraine a changé la donne dans les relations traditionnelles étroites entre l’Algérie et la Russie dans le domaine sécuritaire. Mais un désir d’équilibre et d’autonomie du pays maghrébin pourrait offrir des opportunités aux pays occidentaux, don…",https://fr.sputniknews.africa/20230528/attirer-alger-hors-de-lorbite-de-moscou-un-rapport-us-suggere-des-ventes-darmes-a-lalgerie-1059542184.html,2023-05-28T14:31:14Z,Sputniknews.africa,fr
Sputnik Afrique,"""Vieux con"": Medvedev tance le sénateur US qui s’est réjoui de la mort des Russes en Ukraine","Moscou a chapitré ce ""vieux con"" de sénateur Lindsey Graham pour qui la mort de Russes en Ukraine est le meilleur investissement des États-Unis. ""Le sénateur Graham a de quoi comparer. Un de leurs investissements a conduit à la Seconde Guerre mondiale et à l’…",https://fr.sputniknews.africa/20230528/vieux-con-medvedev-tance-le-senateur-us-qui-sest-rejoui-de-la-mort-des-russes-en-ukraine-1059539418.html,2023-05-28T13:01:48Z,Sputniknews.africa,fr
Bertrand Malmendier,Sanctionner la Russie est une chose… piétiner l’Etat de droit pour le faire en est une autre,"Bertrand Malmendier est avocat franco-allemand, il alerte notamment sur la manière dont l’Europe en est venue à nier aux citoyens russes leur droit à être défendus dans les procédures qui les opposent aux Occidentaux.",https://atlantico.fr/article/decryptage/sanctionner-la-russie-est-une-chose-pietiner-l-etat-de-droit-pour-le-faire-en-est-une-autre,2023-05-28T06:21:37Z,Atlantico.fr,fr
Belga -,Guerre en Ukraine: la Russie met en garde contre une escalade du conflit si la livraison d'armes se poursuit,"L'ambassadeur russe auprès du Royaume-Uni a mis en garde contre une escalade du conflit en Ukraine, alors que des alliés occidentaux promettent davantage d'armes au président ukrainien Volodymyr Zelensky pour l'aider dans le conflit.",https://www.lalibre.be/international/europe/guerre-ukraine-russie/2023/05/28/guerre-en-ukraine-la-russie-met-en-garde-contre-une-escalade-du-conflit-si-la-livraison-darmes-se-poursuit-DGAGADV5IJCXDANBS4ZWYUMOOE/,2023-05-28T06:39:32Z,Lalibre.be,fr
Par sudinfo.be,La Russie met en garde contre une escalade du conflit en Ukraine si la livraison d’armes se poursuit: «Elle pourrait entrer dans une nouvelle dimension»,"L’ambassadeur russe auprès du Royaume-Uni a mis en garde contre une escalade du conflit en Ukraine, alors que des alliés occidentaux promettent davantage d’armes au président ukrainien Volodymyr Zelensky pour l’aider dans le conflit.",https://www.sudinfo.be/id670164/article/2023-05-28/la-russie-met-en-garde-contre-une-escalade-du-conflit-en-ukraine-si-la-livraison,2023-05-28T05:32:39Z,Sudinfo.be,fr
Belga -,Guerre en Ukraine: la Russie met en garde contre une escalade du conflit si la livraison d'armes se poursuit,"L'ambassadeur russe auprès du Royaume-Uni a mis en garde contre une escalade du conflit en Ukraine, alors que des alliés occidentaux promettent davantage d'armes au président ukrainien Volodymyr Zelensky pour l'aider dans le conflit.",https://www.dhnet.be/actu/monde/2023/05/28/guerre-en-ukraine-la-russie-met-en-garde-contre-une-escalade-du-conflit-si-la-livraison-darmes-se-poursuit-EEUS2KZYJRD6JGO2PJKI2SUN2Y/,2023-05-28T06:23:17Z,dh.be,fr
Challenges.fr,"Ducom (ExxonMobil): ""Nous voulons être au premier plan dans l’industrie bas carbone""","En prélude au Sommet du bien commun, qui se tiendra à Toulouse les 1er et 2 juin à Toulouse, Philippe Ducom, président d'ExxonMobil Europe, détaille comment une major réduit son empreinte carbone.",https://www.challenges.fr/common-good-summit/philippe-ducom-exxonmobil-nous-voulons-etre-au-premier-plan-dans-lindustrie-bas-carbone_856356,2023-05-28T09:00:00Z,Challenges,fr
,"Guerre en Ukraine, en direct : la Russie lance sa quatorzième attaque de mai sur Kiev","Les débris d’un drone qui a été abattu par les défenses aériennes sont tombés sur une station-service de la capitale, tuant une personne et en blessant trois autres, selon l’administration militaire de Kiev.",https://www.lemonde.fr/international/live/2023/05/28/guerre-en-ukraine-en-direct-la-russie-lance-sa-quatorzieme-attaque-de-mai-sur-kiev_6175171_3210.html,2023-05-28T09:20:30Z,Le Monde,fr
Belga -,"Guerre en Ukraine: un mort à Kiev après une attaque ""massive"" de drones russes","Un homme est mort à Kiev après une attaque ""massive"" de drones russes, en raison d'une chute de débris de ces appareils sur la capitale, a annoncé dimanche son maire Vitali Klitschko.",https://www.dhnet.be/actu/monde/2023/05/28/guerre-en-ukraine-un-mort-a-kiev-apres-une-attaque-massive-de-drones-russes-OSZOCTAA7NDE7O2BWEBLKNRQD4/,2023-05-28T06:16:40Z,dh.be,fr
La rédaction avec AFP,Guerre en Ukraine. Un mort à Kiev après une attaque « massive » de drones russes,L'homme de 41 ans a succombé à la chute de débris d'un drone russe. Une femme de 35 a également été blessée.,https://www.ledauphine.com/defense-guerre-conflit/2023/05/28/un-mort-a-kiev-apres-une-attaque-massive-de-drones-russes,2023-05-28T06:10:00Z,Le Dauphiné Libéré,fr
François Malye,Guerre en Ukraine : comprendre le conflit depuis le début de l’invasion russe,"Spécialistes des conflits militaires, le colonel Michel Goya et l’historien Jean Lopez livrent dans leur ouvrage « L’Ours et le Renard » le bilan des quinze mois de combats.",https://www.lepoint.fr/monde/guerre-en-ukraine-comprendre-le-conflit-depuis-le-debut-de-l-invasion-russe-28-05-2023-2521991_24.php,2023-05-28T15:25:00Z,Le Point,fr
Sputnik Afrique,"Les armes livrées à l’Ukraine par la Finlande revendues en ligne, selon un média algérien","Avant de devenir membre de l’Otan, la Finlande a déjà participé à la fourniture d’armes à l’Ukraine à hauteur d’un milliard de dollars. Et ce, malgré l’absence dans le pays d’un cadre législatif approprié, relate MenaDefense. Plus encore, des armes finlandais…",https://fr.sputniknews.africa/20230528/les-armes-livrees-a-lukraine-par-la-finlande-revendues-en-ligne-selon-un-media-algerien-1059539076.html,2023-05-28T12:55:29Z,Sputniknews.africa,fr
Par Stéphane Siohan,"En Ukraine, les Russes tentent de saturer le ciel de Kiev","Dans la nuit de samedi à dimanche, la capitale ukrainienne a connu sa quatorzième vague de bombardements depuis début mai, la plus importante depuis le début de la guerre. Un mort et trois blessés sont à déplorer. Malgré une efficacité relative, les Russes es…",https://www.lesoir.be/516033/article/2023-05-28/en-ukraine-les-russes-tentent-de-saturer-le-ciel-de-kiev,2023-05-28T14:12:38Z,Le Soir,fr
Sputnik Afrique,"""C’est jouer avec le feu"": Lavrov sur les projets de livrer à Kiev des avions F-16","""La décolonisation"", à savoir ""le démembrement"" de la Russie, est déjà sur les lèvres des politiques occidentaux, a dénoncé Sergueï Lavrov. Selon lui, les livraisons d’armes pour Kiev dictée par ""Washington, Londres et leurs satellites à l'intérieur de l’UE"" …",https://fr.sputniknews.africa/20230528/cest-jouer-avec-le-feu-lavrov-sur-les-projets-de-livrer-a-kiev-des-avions-f-16-1059537581.html,2023-05-28T11:21:17Z,Sputniknews.africa,fr
"contact@dailygeekshow.com (DGS), DGS",Les robots tueurs sont déjà là,"Il semblerait que les robots tueurs soient déjà là. Bien loin de l'image véhiculée par les films de science-fiction, ils sont déjà présents sur les champs de bataille et posent de nombreuses questions d'ordre éthique, moral et légal.
The post Les robots tueur…",https://dailygeekshow.com/robots-tueurs/,2023-05-28T10:30:00Z,Daily Geek Show,fr
,"Guerre en Ukraine, en direct : la Russie lance sa quatorzième attaque de mai sur Kiev, un mort","Les débris d’un drone qui a été abattu par les défenses aériennes sont tombés sur une station-service de la capitale, tuant une personne et en blessant trois autres, selon l’administration militaire de Kiev.",https://www.lemonde.fr/international/live/2023/05/28/guerre-en-ukraine-en-direct-la-russie-lance-sa-quatorzieme-attaque-de-mai-sur-kiev-un-mort_6175171_3210.html,2023-05-28T04:15:19Z,Le Monde,fr
Par sudinfo.be,Guerre en Ukraine: l’attaque nocturne de drones «la plus importante» sur Kiev depuis le début du conflit,"L’Ukraine a affirmé dimanche avoir contré dans la nuit «l’attaque de drones la plus importante» sur Kiev «depuis le début de l’invasion» russe, les autorités militaires disant avoir détruit 52 des 54 drones explosifs lancés par Moscou.",https://www.sudinfo.be/id670189/article/2023-05-28/guerre-en-ukraine-lattaque-nocturne-de-drones-la-plus-importante-sur-kiev-depuis,2023-05-28T08:51:16Z,Sudinfo.be,fr
AFP -,Le premier avion de ligne de conception chinoise a réalisé son vol commercial inaugural,"Le premier avion de ligne de conception chinoise, le C919, a réalisé dimanche son vol commercial inaugural, un tournant pour le secteur chinois du transport aérien qui souhaite rivaliser depuis longtemps avec ses concurrents occidentaux.",https://www.lalibre.be/international/asie/2023/05/28/le-premier-avion-de-ligne-de-conception-chinoise-a-realise-son-vol-commercial-inaugural-WIEI5LQBJFABVDLGPKOAC34DM4/,2023-05-28T06:53:11Z,Lalibre.be,fr
,"L'artiste russo-américain, Ilya Kabakov, mondialement connu pour ses utopies, est mort à 89 ans","Ilya Kabakov, est décédé samedi à l'âge de 89 ans, a annoncé la fondation Ilya et Emilia Kabakov dans la nuit de samedi à dimanche sur les réseaux sociaux.",https://www.francetvinfo.fr/culture/arts-expos/art-contemporain/l-artiste-russo-americain-ilya-kabakov-mondialement-connu-pour-ses-utopies-est-mort-a-89-ans_5853311.html,2023-05-28T15:59:27Z,Francetvinfo.fr,fr
Cindy Thonon,Memorial Day: un invité spécial au cimetière américain d’Henri-Chapelle pour ce 100e anniversaire de l’ABMC,"Le secrétaire de l’ABMC, nommé par le président des États-Unis a ouvert cette cérémonie d’hommage aux soldats américains disparus.",https://www.lavenir.net/regions/verviers/welkenraedt/2023/05/28/memorial-day-un-invite-special-au-cimetiere-americain-dhenri-chapelle-pour-ce-100e-anniversaire-de-labmc-photos-et-video-RGTZPBQCURAENCETNHNQ3N7EYY/,2023-05-28T15:10:15Z,Lavenir.net,fr
,"Avions F-16: les Occidentaux ""jouent avec le feu"" en Ukraine, dénonce le gouvernement russe","Le ministre russe des Affaires étrangères, Sergueï Lavrov, a déploré dimanche ""une escalade inacceptable"".",https://www.bfmtv.com/international/europe/ukraine/avions-f-16-les-occidentaux-jouent-avec-le-feu-en-ukraine-denonce-le-gouvernement-russe_AD-202305280171.html,2023-05-28T09:06:34Z,BFMTV,fr
Benoît Delmas,Poker souverainiste à Tunis,"LETTRE DU MAGHREB. Le president Saied ne veut pas de l'aide de 1,9 milliard de dollars negociee avec le FMI, alors que l'Occident le presse d'accepter.",https://www.lepoint.fr/afrique/poker-souverainiste-a-tunis-28-05-2023-2521959_3826.php,2023-05-28T09:00:00Z,Le Point,fr
La Rédaction,"Guerre en Ukraine : pour échapper à la mobilisation, ces Russes décident de changer de sexe","Depuis le début de la guerre en Ukraine, les demandes de changement de sexe ont augmenté et seraient liées au refus d’être mobilisé sur le front ukrainien.",https://www.lalibre.be/international/europe/guerre-ukraine-russie/2023/05/28/guerre-en-ukraine-pour-echapper-a-la-mobilisation-ces-russes-decident-de-changer-de-sexe-SFKYZUWC2VAT5CQNHPDRBFNJAU/,2023-05-28T13:10:00Z,Lalibre.be,fr
,"Ukraine: l'ambassadeur russe au Royaume-Uni assure que Moscou ""n'a même pas encore commencé à combattre sérieusement""","Andreï Kelin assure que son pays ""dispose de ressources énormes"" et que penser que l'Ukraine va l'emporter est une ""erreur"", alors que Kiev dit préparer une contre-offensive.",https://www.bfmtv.com/international/asie/russie/ukraine-l-ambassadeur-russe-au-royaume-uni-assure-que-moscou-n-a-meme-pas-encore-commence-a-combattre-serieusement_AN-202305280267.html,2023-05-28T13:59:46Z,BFMTV,fr
,"Ukraine: Kiev visée par l'attaque nocturne de drones russes ""la plus importante"" depuis le début de la guerre","Cette 14e vague de raids aériens sur la ville depuis le début du mois de mai a fait un mort. L'armée de l'air ukrainienne a déclaré avoir abattu 52 drones ""kamikazes"" sur 54 dans l'ensemble du pays, sans préciser le nombre exact d'engins tirés sur la ville.q",https://www.bfmtv.com/international/europe/ukraine/ukraine-kiev-visee-par-l-attaque-nocturne-de-drones-russes-la-plus-importante-depuis-le-debut-de-la-guerre_AN-202305280114.html,2023-05-28T07:12:13Z,BFMTV,fr
L’Express,Ukraine : attaque de drone la plus importante sur Kiev depuis le début de la guerre,Ukraine : attaque de drone la plus importante sur Kiev depuis le début de la guerre,https://www.lexpress.fr/monde/europe/ukraine-attaque-de-drone-la-plus-importante-sur-kiev-depuis-le-debut-de-la-guerre-OI6V3ZDC3FDGROQI4ACM3UUZNQ/,2023-05-28T11:06:24Z,L'Express,fr
Isabelle Missiaen,Roland-Garros :  l’Ukrainienne Kostyuk choquée par les sifflets du public,"La joueuse ukrainienne a refuse de serrer la main de son adversaire bielorusse Aryna Sabalenka, a qui elle reproche de ne pas clairement condamner la guerre.",https://www.lepoint.fr/tennis/roland-garros-l-ukrainienne-kostyuk-choquee-par-les-sifflets-du-public-28-05-2023-2521999_580.php,2023-05-28T17:19:00Z,Le Point,fr
Belga -,"Guerre en Ukraine: un mort à Kiev après une attaque ""massive"" de drones russes","Un homme est mort à Kiev après une attaque ""massive"" de drones russes, en raison d'une chute de débris de ces appareils sur la capitale, a annoncé dimanche son maire Vitali Klitschko.",https://www.lalibre.be/international/europe/guerre-ukraine-russie/2023/05/28/guerre-en-ukraine-un-mort-a-kiev-apres-une-attaque-massive-de-drones-russes-VHGOHE4E2JC43B7EE7C3LFR7NI/,2023-05-28T06:35:07Z,Lalibre.be,fr
Par AFP,L’Ukraine affirme avoir contré cette nuit «l’attaque de drones la plus importante» sur Kiev,La capitale ukrainienne a fait face durant la nuit de samedi à dimanche à l’attaque nocturne de drones «la plus importante» depuis le début de l’invasion russe.,https://www.lesoir.be/515986/article/2023-05-28/lukraine-affirme-avoir-contre-cette-nuit-lattaque-de-drones-la-plus-importante,2023-05-28T07:24:07Z,Le Soir,fr
AFP -,"L'Ukraine dit avoir contré l'attaque de drones ""la plus importante"" sur Kiev","L'Ukraine a affirmé dimanche avoir contré dans la nuit ""l'attaque de drones la plus importante"" sur Kiev ""depuis le début de l'invasion"" russe, qui a toutefois fait au moins deux morts et trois blessés dans la capitale.",https://www.lalibre.be/international/europe/guerre-ukraine-russie/2023/05/28/lukraine-dit-avoir-contre-lattaque-de-drones-la-plus-importante-sur-kiev-UCG3GIBMVBDNZGUKMZVRFL7QNY/,2023-05-28T11:24:33Z,Lalibre.be,fr
Sputnik Afrique,"Voici pourquoi les F-16 seront vulnérables aux missiles russes, selon des experts US","Les F-16 qui seront livrés à l’Ukraine présentent de nombreuses faiblesses contre les missiles de croisières et les défenses antiaériennes russes, ont expliqué plusieurs experts et pilotes à Bloomberg. Les avions de facture américains devraient donc se conten…",https://fr.sputniknews.africa/20230528/voici-pourquoi-les-f-16-seront-vulnerables-aux-missiles-russes-selon-des-experts-us-1059547664.html,2023-05-28T18:16:14Z,Sputniknews.africa,fr
Sputnik Afrique,L’Iran recadre Zelensky après ses propos sur le soutien de la Russie,"Les accusations du Président ukrainien visant l’Iran font partie d’un spectacle politique dont le but est d’attirer davantage d’armes occidentales, selon le porte-parole de la diplomatie iranienne. ""Cela est fait dans le but d’attirer autant d'armes et d'aide…",https://fr.sputniknews.africa/20230528/liran-recadre-zelensky-apres-ses-propos-sur-le-soutien-de-la-russie-1059530495.html,2023-05-28T06:56:07Z,Sputniknews.africa,fr
Sébastien Schneegans,Nous avons testé pour vous : la fête de Lutte ouvrière,"REPORTAGE. Chaque année, à la fête de Lutte ouvrière, les prolétaires (et les bourgeois) de tous les pays s’unissent à Presles, dans le Val-d’Oise. « Le Point » y était.",https://www.lepoint.fr/politique/nous-avons-teste-pour-vous-la-fete-de-lutte-ouvriere-28-05-2023-2521995_20.php,2023-05-28T15:58:00Z,Le Point,fr
Source AFP,Sergueï Lavrov : « Les Occidentaux jouent avec le feu » en livrant des F-16,Le ministre russe des Affaires etrangeres a vivement critique la future livraison d'avions F16 par les Americains aux Ukrainiens.,https://www.lepoint.fr/monde/serguei-lavrov-les-occidentaux-jouent-avec-le-feu-en-livrant-des-f-16--28-05-2023-2521967_24.php,2023-05-28T09:55:00Z,Le Point,fr
Adrien Vigneron,"Ce qu'il faut retenir de la première journée à Roland-Garros : David Goffin sorti d'entrée, Elise Mertens qualifiée, Sakkari déjà dehors",Les têtes de gondole du tennis belge ont connu des fortunes diverses ce dimanche.,https://www.dhnet.be/sports/tennis/2023/05/28/ce-quil-faut-retenir-de-la-premiere-journee-a-roland-garros-david-goffin-sorti-dentree-elise-mertens-qualifiee-sakkari-deja-dehors-FJLYODZFEVFS3KS6WD6RMUAC4I/,2023-05-28T18:43:48Z,dh.be,fr
Source AFP,Une gigantesque attaque de drones neutralisée par l’Ukraine,L'Ukraine a annonce avoir detruit 52 des 54 drones explosifs lances par Moscou dans une attaque russe.,https://www.lepoint.fr/monde/une-gigantesque-attaque-de-drones-neutralisee-par-l-ukraine-28-05-2023-2521949_24.php,2023-05-28T07:51:00Z,Le Point,fr
Antoine Bourlon,Mise en jambes réussie pour Aryna Sabalenka face à Marta Kostyuk à Roland-Garros,"La Biélorusse Aryna Sabalenka, l'une des favorites de ce Roland-Garros, s'est imposée en deux manches (6-3, 6 - 2) sans fioriture face à l'Ukrainienne Marta Kostyuk (39e). Une entrée en matière efficace en un peu plus d'une heure de jeu.",https://www.lequipe.fr/Tennis/Actualites/Mise-en-jambes-reussie-pour-aryna-sabalenka-face-a-marta-kostyuk-a-roland-garros/1399114,2023-05-28T10:29:50Z,L'equipe,fr
Vincent Tournier,Environnement : l’étrange double langage permanent du gouvernement,"L'Assemblée générale de TotalEnergies a été perturbée par des militants écologistes. En réaction, la Première ministre a estimé que « les militants du climat sont dans leur rôle d'alerter ». Le gouvernement n'avait pourtant pas manqué de condamner des précéde…",https://atlantico.fr/article/decryptage/environnement-l-etrange-double-langage-permanent-du-gouvernement,2023-05-28T09:09:16Z,Atlantico.fr,fr
"Patrick Eveno, Professeur émérite en histoire des médias, Université Paris 1 Panthéon-Sorbonne",Reporter de guerre : un métier nécessaire mais à haut risque,"Le nom d’Arman Soldin, 32 ans, qui travaillait pour l’AFP est a récemment été tué en Ukraine, vient s’ajouter à la longue liste des journalistes ayant trouvé la mort sur un théâtre de guerre.",https://theconversation.com/reporter-de-guerre-un-metier-necessaire-mais-a-haut-risque-205875,2023-05-28T15:33:16Z,The Conversation Africa,fr
Bruno Jeanbart,"Immigration : derrière les atermoiements politiques, l’incohérence des Français eux-mêmes ?","Les Français se montrent favorables à des mesures de restriction en matière migratoire, mais restent tout de même en faveur des permis de travail pour les irréguliers sur les métiers en tension. De là à parler d'incohérence ?",https://atlantico.fr/article/decryptage/immigration-derriere-les-atermoiements-politiques-l-incoherence-des-francais-eux-memes,2023-05-28T05:56:12Z,Atlantico.fr,fr
,VIDEO. Guerre en Ukraine : comment les soldats luttent-ils contre les menaces venues du ciel ?,"Grâce à divers outils anti-aériens, l'armées ukrainienne parvient à repousser les attaques de drones ou de missiles envoyés par la Russie au-dessus des villes. Des équipements qui commencent cependant à manquer sur le front.",https://www.francetvinfo.fr/monde/europe/manifestations-en-ukraine/guerre-en-ukraine-comment-les-soldats-luttent-ils-contre-les-menaces-venues-du-ciel_5853419.html,2023-05-28T18:42:47Z,Francetvinfo.fr,fr
,"Mali: Taux d'inflation annuel- Estimé à 10% en 2022, devrait se réduire de moitié en 2023","[allAfrica] Le Mali a enregistré un taux d'inflation annuel de 10% en 2022 suite à la crise en Ukraine et à ses conséquences sur les prix mondiaux, couplés aux sanctions régionales. Mais avec l'amélioration attendue des prix des produits de base, cette inflat…",https://fr.allafrica.com/stories/202305280055.html,2023-05-28T17:36:35Z,AllAfrica - Top Africa News,fr
Le Monde,"Second tour de la présidentielle en Turquie, Palme d’or française à Cannes, PSG champion… Les cinq infos à retenir du week-end",Vous n’avez pas suivi l’actualité durant le week-end ? Voici ce qu’il faut retenir de ces dernières quarante-huit heures.,https://www.lemonde.fr/les-decodeurs/article/2023/05/28/second-tour-de-la-presidentielle-en-turquie-palme-d-or-francaise-a-cannes-psg-champion-les-cinq-infos-a-retenir-du-week-end_6175229_4355770.html,2023-05-28T16:00:12Z,Le Monde,fr
L’Express,"Rumeurs sur la santé de Loukachenko, ogives nucléaires… Que se trame-t-il en Biélorussie ?","Rumeurs sur la santé de Loukachenko, ogives nucléaires… Que se trame-t-il en Biélorussie ?",https://www.lexpress.fr/monde/europe/rumeurs-sur-la-sante-de-loukachenko-ogives-nucleaires-que-se-trame-t-il-en-bielorussie-PPXAJOJRHFGMTAUB44PQIO2MLU/,2023-05-28T05:00:00Z,L'Express,fr
FRANCE 24," En direct : Kiev touchée par une une attaque ""massive"" de drones russes","La Russie a lancé dans la nuit de samedi à dimanche une attaque ""massive"" de drones sur Kiev, faisant un mort, a annoncé le maire de la ville, Vitali Klitschko. Il s'agit de la 14e attaque ciblant la capitale ukrainienne depuis le début du mois de mai. Suivez…",https://www.france24.com/fr/europe/20230528-en-direct-kiev-touch%C3%A9e-par-une-une-attaque-massive-de-drones-russes,2023-05-28T06:32:48Z,FRANCE 24 English,fr
X.M. (20 Minutes),Guerre en Ukraine EN DIRECT : Un mort à Kiev après une nouvelle attaque de drones russes…,Suivez avec nous les informations sur le conflit en ce dimanche 28 mai 2023,https://www.20minutes.fr/monde/ukraine/4038741-20230528-guerre-ukraine-direct-mort-kiev-apres-nouvelle-attaque-drones-russes,2023-05-28T06:42:43Z,20 Minutes,fr
FRANCE24,Washington sanctionne un chef de Wagner et deux hauts gradés maliens,"Washington a annoncé jeudi 25 mai une série de sanctions économiques visant le responsable du groupe paramilitaire russe Wagner au Mali, Ivan Maslov, qu’il accuse de chercher à s’y procurer des équipements militaires en vue de les utiliser dans le conflit en …",https://www.france24.com/fr/vid%C3%A9o/20230528-washington-sanctionne-un-chef-de-wagner-et-deux-hauts-grad%C3%A9s-maliens,2023-05-28T13:02:45Z,FRANCE 24 English,fr
W.P. avec AFP (20 Minutes),Roland-Garros : Kostyuk snobe Sabalenka sur fond de guerre en Ukraine,"Comme prévu, l'Ukrainienne Marta Kostyuk a refusé dimanche de serrer la main à la Bélarusse Aryna Sabalenka après sa défaite 6-3, 6-2 dimanche au premier tour de Roland-Garros",https://www.20minutes.fr/sport/4038759-20230528-roland-garros-kostyuk-snobe-sabalenka-fond-guerre-ukraine,2023-05-28T12:37:45Z,20 Minutes,fr
,Russie : Evan Gershkovich fait appel de la prolongation de sa détention,"Le reporter, premier journaliste occidental accusé d'espionnage depuis l'ère soviétique, a été placé en détention jusqu'au 30 août",https://fr.timesofisrael.com/russie-evan-gershkovich-fait-appel-de-la-prolongation-de-sa-detention/,2023-05-28T13:56:14Z,The Times of Israel,fr
FRANCE 24,"Turquie : Erdogan au pouvoir, une histoire sans fin ?","Le président Recep Tayyip Erdogan affronte dimanche son adversaire social-démocrate Kemal Kilicdaroglu lors du second tour de l'élection présidentielle turque, où le ""réis"" est en position de force. Retour sur le parcours du chef de l'État turc, à la tête de …",https://www.france24.com/fr/asie-pacifique/20230528-turquie-erdogan-au-pouvoir-une-histoire-sans-fin,2023-05-28T07:22:57Z,FRANCE 24 English,fr
Sébastien Julian,"Nucléaire, une faillite française : comment les Etats-Unis ont remporté le ""dossier polonais""","Nucléaire, une faillite française : comment les Etats-Unis ont remporté le ""dossier polonais""",https://www.lexpress.fr/economie/nucleaire-une-faillite-francaise-comment-les-etats-unis-ont-remporte-le-dossier-polonais-T4QJ62FSAZCBPLAMRSEQEUPHCE/,2023-05-28T15:00:00Z,L'Express,fr
,"VRAI OU FAKE. Climat : la France est-elle en avance sur ses objectifs de réduction de gaz à effet de serre, comme l'assure le gouvernement ?","Si la France peut se réjouir d'être restée dans les clous du ""budget carbone"" qu'elle s'est fixé en 2020, elle a bénéficié d'un contexte très particulier, ainsi que d'une méthodologie (pour l'instant) complaisante.",https://www.francetvinfo.fr/vrai-ou-fake/vrai-ou-fake-climat-la-france-est-elle-en-avance-sur-ses-objectifs-de-reduction-de-gaz-a-effet-de-serre-comme-l-assure-le-gouvernement_5842787.html,2023-05-28T05:05:20Z,Francetvinfo.fr,fr
,"A 100 ans, Henry Kissinger fascine et divise toujours autant","Visionnaire pour les uns, ""criminel de guerre"" pour d'autres, le ""sage"" à la silhouette courbée mais toujours reconnaissable à sa grosse monture de lunettes noires reste actif",https://fr.timesofisrael.com/a-100-ans-henry-kissinger-fascine-et-divise-toujours-autant/,2023-05-28T07:25:21Z,The Times of Israel,fr
,"Roland-Garros 2023 : l'Ukrainienne Marta Kostyuk demande à la Biélorusse Aryna Sabalenka de se ""positionner personnellement"" contre la guerre","La joueuse ukrainienne, 39e mondiale, a refusé de serrer la main de la numéro 2 mondiale après sa défaite au premier tour, dimanche.",https://www.francetvinfo.fr/roland-garros/roland-garros-2023-l-ukrainienne-marta-kostyuk-demande-a-la-bielorusse-aryna-sabalenka-de-se-positionner-personnellement-contre-la-guerre_5853194.html,2023-05-28T16:04:43Z,Francetvinfo.fr,fr
,Les russophones aiment la convivialité de Shavouot et son message pro-conversion,Une organisation axée sur le développement de communautés d'<em>olim hadashim</em> originaires des pays soviétiques a adapté la tradition d'étude nocturne de cette fête juive,https://fr.timesofisrael.com/les-russophones-aiment-la-convivialite-de-shavouot-et-son-message-pro-conversion/,2023-05-28T15:54:35Z,The Times of Israel,fr
repubblicawww@repubblica.it (Redazione Repubblica.it),"Roland Garros, l'ucraina Kostyuk non stringe la mano alla bielorussa Sabalenka",Niente stretta di mano a fine match tra la tennista ucraina Marta Kostyuk e la bielorussa Aryna Sabalenka al primo turno del Roland Garros. Kostyuk si è rifiutata di salutare la sua avversaria per protesta contro l'invasione dell'Ucraina da parte della Russia…,https://video.repubblica.it/sport/tennis-roland-garros-guerra-ucraina-kostyuk-mano-sabalenka/445693/446657,2023-05-28T13:22:26Z,La Repubblica,it
,"Ucraina, ultime notizie. Kiev di nuovo sotto attacco, abbattuti 52 droni russi","Nuove esplosioni a Kiev, dove le autorità riferiscono che «la difesa aerea è in azione». L’allarme aereo è scattato sulla capitale ucraina intorno all’una di notte ora locale (la mezzanotte in Italia), ed è attivo in gran parte delle regioni del Paese. Una pe…",https://www.ilsole24ore.com/art/ucraina-ultime-notizie-kiev-nuovo-sotto-attacco-abbattuti-52-droni-russi-AEWTumYD,2023-05-28T06:57:41Z,Il Sole 24 Ore,it
Corriere TV,Al Roland Garros fischi per la tennista ucraina che non stringe la mano alla rivale bielorussa,"Marta Kostyuk ha evitato di stringere la mano ad Aryna Sabalenka, che ha vinto il match 6-3 6-2",https://video.corriere.it/sport/al-roland-garros-fischi-la-tennista-ucraina-che-non-stringe-mano-rivale-bielorussa/8a34e1e0-fd6e-11ed-8aba-45a422ecf4be,2023-05-28T15:57:03Z,Corriere.it,it
,"Mosca, 'in Ucraina dobbiamo ancora agire molto seriamente'","Toni minacciosi dell'ambasciatore russo a Londra. E Lavrov, ""Fornire gli f-16 è una escalation inaccettabile"" (ANSA)",https://www.ansa.it/sito/notizie/mondo/2023/05/28/mosca-in-ucraina-dobbiamo-ancora-agire-molto-seriamente_8d404134-857d-42cb-b562-c899fc4706ee.html,2023-05-28T09:57:25Z,ANSA.it,it
